,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.911748377772274,0.7313080503615867,0.9864032815037144,0.9659538225052481,0.9444334329751354,0.9272532129827145,0.8315267510211103,0.7108345826179867,1.0,0.9905384882602298
cat,0.8902787147639235,0.7399143581422241,0.9757672711874281,0.9853206201517406,0.9360372222760749,0.9360712337370214,0.8174253536374956,0.7287169692566158,0.990468256847476,1.0
