,airplane,automobile,deer,dog,frog,horse
frog,0.8164781097906151,0.6750177155188251,0.8904745925812594,0.8277382440336493,1.0,0.7902913380756512
horse,0.8617489196390031,0.6262587508000377,0.9179916944922676,0.8664280362981449,0.7275725987705467,1.0
