,airplane,automobile,deer,dog,frog,horse
frog,0.808524826412253,0.6878505762129365,0.8889749792850729,0.830693461686315,1.0,0.7839561564034228
horse,0.8501098995330698,0.6190848931683399,0.917142256419871,0.888570568852631,0.7250923820260884,1.0
